sal_code_2021,sal_name_2021,sa2_code_2021,sa2_name_2021,overlap_area_pct,confidence
SAL20131,Bangholme,212041563,Dandenong - North,40.1,low
SAL20131,Bangholme,212041564,Dandenong - South,17.4,low
SAL20131,Bangholme,212041566,Keysborough - South,0.34,low
SAL20131,Bangholme,212041316,Noble Park North,0.04,low
SAL20132,Bannerton,215031403,Robinvale,93.25,high
SAL20132,Bannerton,215031405,Swan Hill Surrounds,6.75,low
SAL20133,Bannockburn (Vic.),203011034,Bannockburn,92.73,high
SAL20133,Bannockburn (Vic.),203011035,Golden Plains - South,7.27,low
SAL20134,Banyan,215011394,Yarriambiack,65.76,medium
SAL20134,Banyan,215031400,Buloke,34.24,low
SAL20135,Banyena,215011394,Yarriambiack,96.07,high
SAL20135,Banyena,215011391,St Arnaud,3.93,low
SAL20136,Baranduda,204031491,Baranduda - Leneva,59.44,low
SAL20136,Baranduda,204031075,Yackandandah,20.42,low
SAL20136,Baranduda,204031072,Towong,9.52,low
SAL20136,Baranduda,204031069,Bright - Mount Beauty,5.41,low
SAL20136,Baranduda,204031073,West Wodonga,4.7,low
SAL20136,Baranduda,204031492,Wodonga,0.02,low
SAL20137,Barfold,202021030,Kyneton,91.45,high
SAL20137,Barfold,202021028,Castlemaine Surrounds,4.57,low
SAL20137,Barfold,202021029,Heathcote,1.69,low
SAL20137,Barfold,201021011,Daylesford,1.2,low
SAL20137,Barfold,204011060,Seymour Surrounds,1.08,low
SAL20138,Baringhup,202021028,Castlemaine Surrounds,91.18,high
SAL20138,Baringhup,202031033,Loddon,8.82,low
SAL20139,Baringhup West,202021028,Castlemaine Surrounds,91.18,high
SAL20139,Baringhup West,202031033,Loddon,8.82,low
SAL20140,Barjarg,204011057,Mansfield (Vic.),98.19,high
SAL20140,Barjarg,204021067,Wangaratta Surrounds,1.36,low
SAL20140,Barjarg,204021064,Benalla Surrounds,0.37,low
SAL20140,Barjarg,204011061,Upper Yarra Valley,0.08,low
SAL20140,Barjarg,205051099,Alps - West,0.0,low
SAL20141,Barkers Creek,202021027,Castlemaine,64.51,medium
SAL20141,Barkers Creek,202021028,Castlemaine Surrounds,34.72,low
SAL20141,Barkers Creek,201021011,Daylesford,0.77,low
SAL20142,Barkly (Vic.),201031013,Avoca,44.26,low
SAL20142,Barkly (Vic.),215011392,Stawell,41.72,low
SAL20142,Barkly (Vic.),215011391,St Arnaud,14.02,low
SAL20143,Barkstead,201021010,Creswick - Clunes,66.96,medium
SAL20143,Barkstead,201021011,Daylesford,26.48,low
SAL20143,Barkstead,202021028,Castlemaine Surrounds,4.75,low
SAL20143,Barkstead,201021012,Gordon (Vic.),1.82,low
SAL20144,Barmah,216021413,Numurkah,100.0,high
SAL20145,Barnadown,202031032,Bendigo Surrounds - North,92.98,high
SAL20145,Barnadown,216011410,Rushworth,7.02,low
SAL20146,Barnawartha,204031070,Chiltern - Indigo Valley,100.0,high
SAL20147,Barnawartha North,204031491,Baranduda - Leneva,59.44,low
SAL20147,Barnawartha North,204031075,Yackandandah,20.42,low
SAL20147,Barnawartha North,204031072,Towong,9.52,low
SAL20147,Barnawartha North,204031069,Bright - Mount Beauty,5.41,low
SAL20147,Barnawartha North,204031073,West Wodonga,4.7,low
SAL20147,Barnawartha North,204031492,Wodonga,0.02,low
SAL20148,Baromi,205031090,Leongatha,92.17,high
SAL20148,Baromi,205011078,Trafalgar (Vic.),2.99,low
SAL20148,Baromi,205041094,Churchill,2.79,low
SAL20148,Baromi,205031087,Foster,2.04,low
SAL20149,Barongarook,217031473,Colac Surrounds,91.71,high
SAL20149,Barongarook,217031476,Otway,6.31,low
SAL20149,Barongarook,217031475,Corangamite - South,1.9,low
SAL20149,Barongarook,217031474,Corangamite - North,0.09,low
SAL20150,Barongarook West,217031473,Colac Surrounds,91.71,high
SAL20150,Barongarook West,217031476,Otway,6.31,low
SAL20150,Barongarook West,217031475,Corangamite - South,1.9,low
SAL20150,Barongarook West,217031474,Corangamite - North,0.09,low
SAL20151,Barrabool,203011036,Winchelsea,66.58,medium
SAL20151,Barrabool,203021042,Highton,33.42,low
SAL20152,Barrakee,215031400,Buloke,91.16,high
SAL20152,Barrakee,202031033,Loddon,8.84,low
SAL20153,Barramunga,217031473,Colac Surrounds,91.71,high
SAL20153,Barramunga,217031476,Otway,6.31,low
SAL20153,Barramunga,217031475,Corangamite - South,1.9,low
SAL20153,Barramunga,217031474,Corangamite - North,0.09,low
SAL20154,Barraport,202031033,Loddon,99.55,high
SAL20154,Barraport,215031401,Gannawarra,0.45,low
SAL20155,Barraport West,202031033,Loddon,99.55,high
SAL20155,Barraport West,215031401,Gannawarra,0.45,low
SAL20156,Barrys Reef,201021011,Daylesford,74.41,medium
SAL20156,Barrys Reef,201021009,Bacchus Marsh Surrounds,18.51,low
SAL20156,Barrys Reef,202021031,Woodend,4.66,low
SAL20156,Barrys Reef,202021030,Kyneton,2.42,low
SAL20157,Barunah Park,203011035,Golden Plains - South,96.76,high
SAL20157,Barunah Park,217031473,Colac Surrounds,3.24,low
SAL20158,Barunah Plains,203011035,Golden Plains - South,96.76,high
SAL20158,Barunah Plains,217031473,Colac Surrounds,3.24,low
SAL20159,Barwidgee,204031071,Myrtleford,97.25,high
SAL20159,Barwidgee,204031069,Bright - Mount Beauty,2.75,low
SAL20160,Barwite,204011057,Mansfield (Vic.),100.0,high
SAL20161,Barwon Downs,217031473,Colac Surrounds,99.99,high
SAL20161,Barwon Downs,217031476,Otway,0.01,low
SAL20162,Barwon Heads,203031489,Barwon Heads - Armstrong Creek,100.0,high
SAL20162,Barwon Heads,203031490,Ocean Grove,0.0,low
SAL20163,Basalt (Vic.),201021011,Daylesford,100.0,high
SAL20164,Bass,205031093,Wonthaggi - Inverloch,100.0,high
SAL20165,Batesford,203021486,Corio - Lovely Banks,60.41,medium
SAL20165,Batesford,203011034,Bannockburn,18.37,low
SAL20165,Batesford,203021043,Lara,14.16,low
SAL20165,Batesford,203021047,North Geelong - Bell Park,5.63,low
SAL20165,Batesford,203011035,Golden Plains - South,1.44,low
SAL20166,Bathumi,216021414,Yarrawonga,89.04,medium
SAL20166,Bathumi,216021412,Moira,10.96,low
SAL20167,Baw Baw (Vic.),205011077,Mount Baw Baw Region,100.0,high
SAL20167,Baw Baw (Vic.),204011061,Upper Yarra Valley,0.0,low
SAL20168,Baw Baw Village,205011077,Mount Baw Baw Region,100.0,high
SAL20168,Baw Baw Village,204011061,Upper Yarra Valley,0.0,low
SAL20169,Baxter,214021385,Somerville,61.42,medium
SAL20169,Baxter,214011374,Langwarrin,38.58,low
SAL20170,Bayindeen,215011387,Ararat Surrounds,89.53,medium
SAL20170,Bayindeen,201031014,Beaufort,10.47,low
SAL20171,Bayles,212011548,Koo Wee Rup,97.64,high
SAL20171,Bayles,205011076,Drouin,1.5,low
SAL20171,Bayles,212011547,Bunyip - Garfield,0.86,low
SAL20172,Baynton (Vic.),202021030,Kyneton,91.45,high
SAL20172,Baynton (Vic.),202021028,Castlemaine Surrounds,4.57,low
SAL20172,Baynton (Vic.),202021029,Heathcote,1.69,low
SAL20172,Baynton (Vic.),201021011,Daylesford,1.2,low
SAL20172,Baynton (Vic.),204011060,Seymour Surrounds,1.08,low
SAL20173,Bayswater (Vic.),211011251,Bayswater,57.15,low
SAL20173,Bayswater (Vic.),211031263,Bayswater North,42.35,low
SAL20173,Bayswater (Vic.),211011259,Wantirna,0.5,low
SAL20174,Bayswater North,211011251,Bayswater,57.15,low
SAL20174,Bayswater North,211031263,Bayswater North,42.35,low
SAL20174,Bayswater North,211011259,Wantirna,0.5,low
SAL20175,Beaconsfield (Vic.),212011546,Beaconsfield - Officer,93.25,high
SAL20175,Beaconsfield (Vic.),212021553,Berwick - South East,6.75,low
SAL20176,Beaconsfield Upper,212011289,Emerald - Cockatoo,100.0,high
SAL20176,Beaconsfield Upper,212011546,Beaconsfield - Officer,0.0,low
SAL20177,Bealiba,201031017,Maryborough Surrounds,64.65,medium
SAL20177,Bealiba,202031033,Loddon,21.89,low
SAL20177,Bealiba,215011391,St Arnaud,13.46,low
SAL20178,Bearii,216021413,Numurkah,100.0,high
SAL20179,Bears Lagoon,202031033,Loddon,100.0,high
SAL20180,Beauchamp,215031402,Kerang,72.32,medium
SAL20180,Beauchamp,215031401,Gannawarra,26.89,low
SAL20180,Beauchamp,202031033,Loddon,0.79,low
SAL20181,Beaufort (Vic.),201031014,Beaufort,99.88,high
SAL20181,Beaufort (Vic.),215011387,Ararat Surrounds,0.12,low
SAL20182,Beaumaris (Vic.),208011168,Beaumaris,67.73,medium
SAL20182,Beaumaris (Vic.),208011173,Sandringham - Black Rock,31.32,low
SAL20182,Beaumaris (Vic.),208031188,Highett (East) - Cheltenham,0.8,low
SAL20182,Beaumaris (Vic.),208011171,Highett (West) - Cheltenham,0.16,low
SAL20183,Beazleys Bridge,215011391,St Arnaud,86.33,medium
SAL20183,Beazleys Bridge,201031013,Avoca,9.99,low
SAL20183,Beazleys Bridge,215031400,Buloke,2.38,low
SAL20183,Beazleys Bridge,202031033,Loddon,1.31,low
SAL20184,Beeac,217031473,Colac Surrounds,99.99,high
SAL20184,Beeac,217031474,Corangamite - North,0.01,low
SAL20185,Beech Forest,217031476,Otway,88.78,medium
SAL20185,Beech Forest,217031475,Corangamite - South,11.22,low
SAL20186,Beechworth,204031068,Beechworth,98.63,high
SAL20186,Beechworth,204021067,Wangaratta Surrounds,1.37,low
SAL20187,Beenak,211051286,Yarra Valley,51.41,low
SAL20187,Beenak,211051285,Wandin - Seville,48.59,low
SAL20188,Belgrave,211051274,Belgrave - Selby,77.1,medium
SAL20188,Belgrave,211051284,Upwey - Tecoma,22.9,low
SAL20189,Belgrave Heights,211051274,Belgrave - Selby,77.1,medium
SAL20189,Belgrave Heights,211051284,Upwey - Tecoma,22.9,low
SAL20190,Belgrave South,211051274,Belgrave - Selby,77.1,medium
SAL20190,Belgrave South,211051284,Upwey - Tecoma,22.9,low
SAL20191,Bell Park,203021047,North Geelong - Bell Park,70.35,medium
SAL20191,Bell Park,203021040,Geelong West - Hamlyn Heights,29.65,low
SAL20191,Bell Park,203021486,Corio - Lovely Banks,0.0,low
SAL20192,Bell Post Hill,203021047,North Geelong - Bell Park,70.35,medium
SAL20192,Bell Post Hill,203021040,Geelong West - Hamlyn Heights,29.65,low
SAL20192,Bell Post Hill,203021486,Corio - Lovely Banks,0.0,low
SAL20193,Bellarine,203031051,Portarlington,100.0,high
SAL20194,Bellbird Creek,205021085,Orbost,100.0,high
SAL20195,Bellbrae,203031053,Torquay,100.0,high
SAL20196,Bellbridge,204031491,Baranduda - Leneva,59.44,low
SAL20196,Bellbridge,204031075,Yackandandah,20.42,low
SAL20196,Bellbridge,204031072,Towong,9.52,low
SAL20196,Bellbridge,204031069,Bright - Mount Beauty,5.41,low
SAL20196,Bellbridge,204031073,West Wodonga,4.7,low
SAL20196,Bellbridge,204031492,Wodonga,0.02,low
SAL20197,Bellellen,215011392,Stawell,72.68,medium
SAL20197,Bellellen,215011387,Ararat Surrounds,27.32,low
SAL20198,Bellfield (Banyule - Vic.),209011199,Heidelberg West,100.0,high
SAL20199,Bellfield (Northern Grampians - Vic.),215011392,Stawell,72.68,medium
SAL20199,Bellfield (Northern Grampians - Vic.),215011387,Ararat Surrounds,27.32,low
SAL20200,Bells Beach,203031053,Torquay,100.0,high
SAL20201,Belmont (Vic.),203021042,Highton,39.51,low
SAL20201,Belmont (Vic.),203021487,Grovedale - Mount Duneed,31.73,low
SAL20201,Belmont (Vic.),203021037,Belmont,24.95,low
SAL20201,Belmont (Vic.),203021485,Charlemont,3.81,low
SAL20202,Bemm River,205021085,Orbost,100.0,high
SAL20203,Bena,205031089,Korumburra,100.0,high
SAL20204,Benalla,204021063,Benalla,100.0,high
SAL20205,Benambra,205021082,Bruthen - Omeo,99.99,high
SAL20205,Benambra,205021080,Alps - East,0.01,low
SAL20206,Benayeo,215011393,West Wimmera,100.0,high
SAL20207,Bend Of Islands,209031214,Research - North Warrandyte,78.74,medium
SAL20207,Bend Of Islands,209031212,Panton Hill - St Andrews,21.26,low
SAL20208,Bendigo,202011018,Bendigo,35.67,low
SAL20208,Bendigo,202011020,East Bendigo - Kennington,33.48,low
SAL20208,Bendigo,202011021,Flora Hill - Spring Gully,22.52,low
SAL20208,Bendigo,202011025,White Hills - Ascot,8.33,low
SAL20208,Bendigo,202011024,Strathfieldsaye,0.0,low
SAL20209,Bendoc,205021085,Orbost,100.0,high
SAL20210,Bengworden,205021081,Bairnsdale,78.36,medium
SAL20210,Bengworden,205021082,Bruthen - Omeo,14.42,low
SAL20210,Bengworden,205021086,Paynesville,7.22,low
SAL20210,Bengworden,205021083,Lake King,0.0,low
SAL20211,Benjeroop,215031402,Kerang,72.32,medium
SAL20211,Benjeroop,215031401,Gannawarra,26.89,low
SAL20211,Benjeroop,202031033,Loddon,0.79,low
SAL20212,Benloch,210021235,Romsey,97.02,high
SAL20212,Benloch,204011060,Seymour Surrounds,2.98,low
SAL20213,Bennison,205031087,Foster,99.4,high
SAL20213,Bennison,205031092,Wilsons Promontory,0.6,low
SAL20214,Bentleigh,208021174,Bentleigh - McKinnon,73.7,medium
SAL20214,Bentleigh,208021182,Ormond - Glen Huntly,24.82,low
SAL20214,Bentleigh,208021426,Bentleigh East - North,0.82,low
SAL20214,Bentleigh,208021427,Bentleigh East - South,0.65,low
SAL20215,Bentleigh East,208021426,Bentleigh East - North,54.04,low
SAL20215,Bentleigh East,208021427,Bentleigh East - South,45.96,low
SAL20216,Benwerrin,203011036,Winchelsea,94.12,high
SAL20216,Benwerrin,203031049,Lorne - Anglesea,5.88,low
SAL20217,Beremboke,201021009,Bacchus Marsh Surrounds,98.22,high
SAL20217,Beremboke,201021012,Gordon (Vic.),1.55,low
SAL20217,Beremboke,203011035,Golden Plains - South,0.23,low
SAL20218,Berrimal,202031033,Loddon,99.31,high
SAL20218,Berrimal,215031400,Buloke,0.69,low
SAL20219,Berringa,201011007,Smythes Creek,43.15,low
SAL20219,Berringa,201031015,Golden Plains - North,30.15,low
SAL20219,Berringa,201031014,Beaufort,13.51,low
SAL20219,Berringa,215011387,Ararat Surrounds,7.44,low
SAL20219,Berringa,201011006,Delacombe,5.27,low
SAL20219,Berringa,203011035,Golden Plains - South,0.34,low
SAL20219,Berringa,217041477,Moyne - East,0.13,low
SAL20220,Berringama,204031491,Baranduda - Leneva,59.44,low
SAL20220,Berringama,204031075,Yackandandah,20.42,low
SAL20220,Berringama,204031072,Towong,9.52,low
SAL20220,Berringama,204031069,Bright - Mount Beauty,5.41,low
SAL20220,Berringama,204031073,West Wodonga,4.7,low
SAL20220,Berringama,204031492,Wodonga,0.02,low
SAL20221,Berriwillock,215031400,Buloke,100.0,high
SAL20222,Berrybank,217031474,Corangamite - North,99.99,high
SAL20222,Berrybank,201031015,Golden Plains - North,0.01,low
SAL20223,Berrys Creek,205031090,Leongatha,100.0,high
SAL20224,Berwick,212021293,Berwick - North,44.71,low
SAL20224,Berwick,212021553,Berwick - South East,33.64,low
SAL20224,Berwick,212021554,Berwick - South West,19.91,low
SAL20224,Berwick,212021299,Narre Warren North,1.75,low
SAL20225,Bessiebelle,217011420,Glenelg (Vic.),96.13,high
SAL20225,Bessiebelle,217041478,Moyne - West,3.87,low
SAL20226,Bet Bet,201031017,Maryborough Surrounds,96.85,high
SAL20226,Bet Bet,202031033,Loddon,3.15,low
SAL20227,Bete Bolong,205021085,Orbost,100.0,high
SAL20228,Bete Bolong North,205021085,Orbost,100.0,high
SAL20229,Bethanga,204031491,Baranduda - Leneva,59.44,low
SAL20229,Bethanga,204031075,Yackandandah,20.42,low
SAL20229,Bethanga,204031072,Towong,9.52,low
SAL20229,Bethanga,204031069,Bright - Mount Beauty,5.41,low
SAL20229,Bethanga,204031073,West Wodonga,4.7,low
SAL20229,Bethanga,204031492,Wodonga,0.02,low
SAL20230,Betley,201031017,Maryborough Surrounds,96.85,high
SAL20230,Betley,202031033,Loddon,3.15,low
SAL20231,Beulah (Vic.),215011394,Yarriambiack,90.91,high
SAL20231,Beulah (Vic.),215031400,Buloke,8.21,low
SAL20231,Beulah (Vic.),215011390,Nhill Region,0.88,low
SAL20232,Beverford,215031405,Swan Hill Surrounds,100.0,high
SAL20233,Beveridge,209041224,Wallan,91.46,high
SAL20233,Beveridge,209041225,Whittlesea,8.54,low
SAL20234,Big Desert,215021398,Mildura Surrounds,100.0,high
SAL20234,Big Desert,215011390,Nhill Region,0.0,low
SAL20235,Big Hill (Greater Bendigo - Vic.),202011022,Kangaroo Flat - Golden Square,100.0,high
SAL20236,Big Hill (Surf Coast - Vic.),203031049,Lorne - Anglesea,100.0,high
SAL20237,Big Pats Creek,211051286,Yarra Valley,95.99,high
SAL20237,Big Pats Creek,204011061,Upper Yarra Valley,4.01,low
SAL20238,Biggara,204031072,Towong,97.41,high
SAL20238,Biggara,205021080,Alps - East,0.0,low
SAL20239,Billabong,205051101,Maffra,80.99,medium
SAL20239,Billabong,205051102,Rosedale,18.5,low
SAL20239,Billabong,205051099,Alps - West,0.52,low
SAL20239,Billabong,204011057,Mansfield (Vic.),0.0,low
SAL20240,Bimbourie,215031400,Buloke,100.0,high
SAL20241,Bindi,205021082,Bruthen - Omeo,99.99,high
SAL20241,Bindi,205021080,Alps - East,0.01,low
SAL20242,Binginwarri,205031087,Foster,79.92,medium
SAL20242,Binginwarri,205051104,Yarram,20.08,low
SAL20243,Bingo Munjie,205021082,Bruthen - Omeo,81.22,medium
SAL20243,Bingo Munjie,204031069,Bright - Mount Beauty,18.78,low
SAL20244,Birchip,215031400,Buloke,100.0,high
SAL20245,Birchip West,215031400,Buloke,100.0,high
SAL20246,Birdwoodton,215021396,Merbein,98.94,high
SAL20246,Birdwoodton,215021398,Mildura Surrounds,1.06,low
SAL20246,Birdwoodton,215021470,Mildura - South,0.0,low
SAL20247,Birregurra,217031473,Colac Surrounds,96.93,high
SAL20247,Birregurra,203011036,Winchelsea,3.07,low
SAL20248,Bittern,214021379,Hastings - Somers,100.0,high
SAL20249,Black Hill (Vic.),201011001,Alfredton,22.42,low
SAL20249,Black Hill (Vic.),201011482,Ballarat North - Invermay,20.74,low
SAL20249,Black Hill (Vic.),201011483,Canadian - Mount Clear,18.52,low
SAL20249,Black Hill (Vic.),201011002,Ballarat,15.56,low
SAL20249,Black Hill (Vic.),201011481,Ballarat East - Warrenheip,13.64,low
SAL20249,Black Hill (Vic.),201011005,Buninyong,4.56,low
SAL20249,Black Hill (Vic.),201011484,Sebastopol - Redan,4.56,low
SAL20250,Black Range (Vic.),215011392,Stawell,72.68,medium
SAL20250,Black Range (Vic.),215011387,Ararat Surrounds,27.32,low
SAL20251,Black Rock (Vic.),208011168,Beaumaris,68.38,medium
SAL20251,Black Rock (Vic.),208011173,Sandringham - Black Rock,31.62,low
SAL20252,Blackburn,207031161,Blackburn,66.85,medium
SAL20252,Blackburn,207031162,Blackburn South,33.15,low
SAL20253,Blackburn North,207031161,Blackburn,66.85,medium
SAL20253,Blackburn North,207031162,Blackburn South,33.15,low
SAL20254,Blackburn South,207031161,Blackburn,66.85,medium
SAL20254,Blackburn South,207031162,Blackburn South,33.15,low
SAL20255,Blackwarry,205041494,Traralgon - West,53.97,low
SAL20255,Blackwarry,205041493,Traralgon - East,38.51,low
SAL20255,Blackwarry,205041094,Churchill,3.37,low
SAL20255,Blackwarry,205041098,Yallourn North - Glengarry,2.85,low
SAL20255,Blackwarry,205051104,Yarram,1.02,low
SAL20255,Blackwarry,205051102,Rosedale,0.28,low
SAL20255,Blackwarry,205041096,Morwell,0.0,low
SAL20256,Blackwood (Vic.),201021011,Daylesford,74.41,medium
SAL20256,Blackwood (Vic.),201021009,Bacchus Marsh Surrounds,18.51,low
SAL20256,Blackwood (Vic.),202021031,Woodend,4.66,low
SAL20256,Blackwood (Vic.),202021030,Kyneton,2.42,low
SAL20257,Blairgowrie,214021383,Point Nepean,100.0,high
SAL20258,Blakeville,201021009,Bacchus Marsh Surrounds,98.22,high
SAL20258,Blakeville,201021012,Gordon (Vic.),1.55,low
SAL20258,Blakeville,203011035,Golden Plains - South,0.23,low
SAL20259,Blampied,201021010,Creswick - Clunes,66.96,medium
SAL20259,Blampied,201021011,Daylesford,26.48,low
SAL20259,Blampied,202021028,Castlemaine Surrounds,4.75,low
SAL20259,Blampied,201021012,Gordon (Vic.),1.82,low
SAL20260,Blind Bight,212031308,Pearcedale - Tooradin,99.41,high
SAL20260,Blind Bight,212011548,Koo Wee Rup,0.59,low
SAL20261,Blowhard,201021012,Gordon (Vic.),22.66,low
SAL20261,Blowhard,201011008,Wendouree - Miners Rest,21.81,low
SAL20261,Blowhard,201011001,Alfredton,10.67,low
SAL20261,Blowhard,201031015,Golden Plains - North,7.47,low
SAL20261,Blowhard,201011006,Delacombe,6.5,low
SAL20261,Blowhard,201021010,Creswick - Clunes,5.58,low
SAL20261,Blowhard,201011482,Ballarat North - Invermay,5.57,low
SAL20261,Blowhard,203011035,Golden Plains - South,4.7,low
SAL20261,Blowhard,201031014,Beaufort,3.8,low
SAL20261,Blowhard,201011481,Ballarat East - Warrenheip,3.56,low
SAL20261,Blowhard,201031013,Avoca,3.54,low
SAL20261,Blowhard,201011005,Buninyong,2.49,low
SAL20261,Blowhard,201011007,Smythes Creek,1.53,low
SAL20261,Blowhard,217031474,Corangamite - North,0.13,low
SAL20262,Bo Peep,201011007,Smythes Creek,43.15,low
SAL20262,Bo Peep,201031015,Golden Plains - North,30.15,low
SAL20262,Bo Peep,201031014,Beaufort,13.51,low
SAL20262,Bo Peep,215011387,Ararat Surrounds,7.44,low
SAL20262,Bo Peep,201011006,Delacombe,5.27,low
SAL20262,Bo Peep,203011035,Golden Plains - South,0.34,low
SAL20262,Bo Peep,217041477,Moyne - East,0.13,low
SAL20263,Bobinawarrah,204021067,Wangaratta Surrounds,88.78,medium
SAL20263,Bobinawarrah,204021066,Wangaratta,10.8,low
SAL20263,Bobinawarrah,216021412,Moira,0.41,low
SAL20264,Bochara,217011423,Southern Grampians,91.4,high
SAL20264,Bochara,217041478,Moyne - West,5.86,low
SAL20264,Bochara,217011420,Glenelg (Vic.),2.74,low
SAL20265,Bogong,204031069,Bright - Mount Beauty,100.0,high
SAL20265,Bogong,205021082,Bruthen - Omeo,0.0,low
SAL20266,Boho,204011055,Euroa,97.16,high
SAL20266,Boho,216031418,Shepparton Surrounds - East,2.84,low
SAL20266,Boho,204021064,Benalla Surrounds,0.01,low
SAL20267,Boho South,204011055,Euroa,97.16,high
SAL20267,Boho South,216031418,Shepparton Surrounds - East,2.84,low
SAL20267,Boho South,204021064,Benalla Surrounds,0.01,low
SAL20268,Boigbeat,215031400,Buloke,100.0,high
SAL20269,Boinka,215021398,Mildura Surrounds,100.0,high
SAL20269,Boinka,215011390,Nhill Region,0.0,low
SAL20270,Boisdale,205051101,Maffra,100.0,high
SAL20270,Boisdale,205051099,Alps - West,0.0,low
SAL20271,Bolangum,215011391,St Arnaud,55.02,low
SAL20271,Bolangum,215011392,Stawell,44.98,low
SAL20272,Bolinda,210021235,Romsey,100.0,high
SAL20273,Bolton,215031405,Swan Hill Surrounds,100.0,high
SAL20274,Bolwarra (Vic.),217011422,Portland,84.13,medium
SAL20274,Bolwarra (Vic.),217011420,Glenelg (Vic.),15.87,low
SAL20275,Bolwarrah,201021012,Gordon (Vic.),22.66,low
SAL20275,Bolwarrah,201011008,Wendouree - Miners Rest,21.81,low
SAL20275,Bolwarrah,201011001,Alfredton,10.67,low
SAL20275,Bolwarrah,201031015,Golden Plains - North,7.47,low
